recipe_id;username;rating;comment
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;katd;5;Did half broth and half bone broth and substituted cooked barley for the white beans. Loved it.
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;kjpmorgan;5;This is a delicious soup. I made the recipe exactly as written with all fresh vegetables but added one large bay leave while simmering the vegetables. I used fresh pesto from the market and it added a wonderful flavor. I love that it makes a large amount so I can freeze portions to have a quick healthy lunch or dinner. This recipe would be easy to personalize but I like it just as it is!
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;chriley;5;This is an amazing soup. I think most soups are loaded with sodium this is not. Why I love it. I like the option of adding A bit of pesto, makes it best!
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;trishmoreno;5;“Souper” good! Everyone loved it!
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;jackstng;4;Great filling soup with really good flavor. I've made it several times and keep thinking that next time I bet it won't taste as good but I've been consistently wrong. It's really tasty. Not sure about the comments regarding tastlessness, maybe they could try a different stock, more lemon or a different pesto? Mine was really good, even the kids thought so, and you know it's healthy!!! Big perk.
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;renate;5;Used all ingredients listed but then added my own spices since others said it lacked flavor. I used some Rosemary, Thyme, tons of fresh ground pepper and the Aldi version of Mrs Dash. Use your imagination, whatever spices you like!! I thought it was excellent & love using Kale vs. spinach as it holds up so much better & doesn't wilt. Will make again for sure!
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;buttons;4;First time making it. It was good, however I agree with others that there is not much flavor. I used spinach instead of kale because I do not like it. Added shredded Italian cheese on top. Also, I used a drained can of tomatoes
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;lex;2;Was filling, but lacks flavor.
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;judy;1;Omg what do people like so bad omg no flavour
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;carminebenedetti;5;loved it!! added Fresh grown Datil peppers and ground cayenne !! will make again maybe add another type of bean to add protein!
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;carlabenedict;5;I loved this soup. I recommend replacing the kale with spinach. It's great the next day.
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;scottangela7;5;I love this soup. I am eating the leftovers for lunch today. I make this about every other week just to have in the fridge through the winter so I can warm up a bowl to have alongside pizza or sandwiches instead of a salad. I have kept it at least a week in the fridge and it is still good. The only change I make is that I don't use the kale. I am not a fan of kale so either I use spinach or I just omit it. Thank you for the great recipe. So easy.....
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;junemorris;5;I made the Weight Loss soup last year. Instead of making the Full Recipe, I made half. Really good. I made this soup tonight 3/8/18 and made the Full Recipe. Really turned out good. My Grandson is here from College and he really liked the soup..
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;juniperberries;5;I absolutely LOVE this soup! I keep forgetting to top it with the pesto I got... but y'know... It doesn't even need it! The only thing I replaced in this recipe was I swapped the kale for some spinach! Absolutely fantastic, and I will more than likely be getting the stuff for another pot this upcoming week or the next!!
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;dezrah;4;This is a simple, solid vegetable soup recipe. The pesto definitely kicked it up a notch. This made a lot of leftovers but they've kept really well over the past few days.
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;vicki;5;This is delicious even without the pesto... actually forgot to add it.
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;jan;5;I have made this soup twice. Both times I sprinkled parmesan cheese over the soup before serving instead of pesto. When I made it with chicken stock vs. chicken broth, it was more flavorful. You have to be in a chopping mood to make this, but it is well worth it. I tried frozen green beans but was not as satisfied with the results as when I used fresh beans.
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;gdcasa34;5;Great simple vegetable soup with simple but good flavor. Great without the pesto but even better with it added.Tons of veggies, which is what I was looking for. Will keep this recipe on file and make again.
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;barbie;4;This was easy and most delicious. I was hesitant to add the pesto, tasted the finished soup and realized that's just what it needed to finish it off. I might simply add the pesto to the rest of the pot because it's that good with it!
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;woubre;5;Used cubed sweet potatoes instead of beans due to legume intolerance. Also used Trader Joe’s turkey bone broth - Absolutely excellent,
a04fc44e-a8f9-4066-8d17-6a2734fc9e0f;npjp;5;this is delicious,,,while I haven't added the pesto, the flavor is awesome!
1deaea11-f994-4585-bbbb-33f3ef4b3dc5;genisefolsompedrick;5;Easy and delicious! I cut the honey a bit, and left out the coconut, in a small effort to get the calorie count down.I will make these again.
1deaea11-f994-4585-bbbb-33f3ef4b3dc5;lkauffman;5;These are DELICIOUS. I used PB powder for the peanut butter, and did half honey, half maple syrup. I also used less than the half cup of the (sweetner) honey. Finally I added a scoop of protein powder. I will definitely make these again!
1deaea11-f994-4585-bbbb-33f3ef4b3dc5;jolene;5;A little sweet, so next time I might cut the honey back a bit. It's been helpful to have one late in the afternoon to tide me over until dinner.
1deaea11-f994-4585-bbbb-33f3ef4b3dc5;lexigirl17;5;I made these and I love them. Just the right amount of sweetness and chocolate. They satisfy me especially in the afternoon. I used a small cookie scoop which was about a tablespoon, and I am able to make 27-28 balls. I might add finely chopped walnuts in the next batch.
1deaea11-f994-4585-bbbb-33f3ef4b3dc5;amysierra;5;Normally I don't leave reviews, but these were just that good! Note, I'm allergic to coconut so I left that out, but they were good!
1deaea11-f994-4585-bbbb-33f3ef4b3dc5;shella;1;I haven't made these but in the verbiage at the start of this no sugar diet, it says these are made with dates and no honey, so this is a different recipe. Honey is still sugar, so this doesn't make sense to me.I'd still like the recipe for the one with dates (also sugar).
1deaea11-f994-4585-bbbb-33f3ef4b3dc5;mjcirre816;5;Excellent, satisifies the sweetness cravings. I used mini M&M's instead of mini chips.
1deaea11-f994-4585-bbbb-33f3ef4b3dc5;leahp;4;i followed to recipe to the T, and it gave me 22 balls not the 17 it says. but otherwise then that, its tasty. i don't agree these are low carb.
1deaea11-f994-4585-bbbb-33f3ef4b3dc5;gwalto13;5;Yes I made this recipe.I did make two changesI used one cup of rye oats with one cup of regular oats.And for the mini chocolate chips I used the 75% cocoa made with oat milk. I will make this recipe again.I paired it with half apple sliced.Yum.
1deaea11-f994-4585-bbbb-33f3ef4b3dc5;colecamacho;5;Everyone in the family really enjoyed these!!! Quick and Easy!! Great to freeze for later use or making in bulk.
1deaea11-f994-4585-bbbb-33f3ef4b3dc5;bunny;1;Certainly will not be on my low carb snack list!
1deaea11-f994-4585-bbbb-33f3ef4b3dc5;debbiehilliard;5;Love this recipe! Easy, quick, few ingredients and very adaptable. I made it with crunchy peanut butter and sunflower seeds instead of unsweetened coconut because that is what I had on hand.
1deaea11-f994-4585-bbbb-33f3ef4b3dc5;jennifer;5;"These are absolutely amazing...very filling and just the right amount of ""sweet"". I like to have as afternoon snack with some fruit."
80b5dc7a-cfd0-421b-b1a6-1dd7fb83b0a7;ovetly;5;very easy to prepare and delicious!!
80b5dc7a-cfd0-421b-b1a6-1dd7fb83b0a7;aisha;5;so perfect!!!
f9245913-834a-46a5-aadd-5c72cb75a9c4;jeanie;3;The yogurt bark alone is good but added sliced strawberries doesn’t make sense. Berries are too hard and even chipits. You can break a filling. By the time you are able to eat the fruit, the yogurt is too soft.
f9245913-834a-46a5-aadd-5c72cb75a9c4;khredeemed;4;This was so yummy and a hit with all my friends! Plus it's healthy. You just have to keep in mind that after sitting out for awhile the yogurt will melt.
f9245913-834a-46a5-aadd-5c72cb75a9c4;majphd;5;Loved it! For those who are concerned about the hardness, recommend spreading thinner across a couple of trays - this makes it easier to chomp into
f9245913-834a-46a5-aadd-5c72cb75a9c4;laura;5;Love this recipe. I have tried it so far with strawberries, blueberries and nectarines. I will definitely teach it to my kids' class! (See youngchefpress.com.) I added julienned fresh basil and peppermint, and both worked well. When you serve this, it melts quickly, so you may have to return the platter to the freezer in between servings.
f9245913-834a-46a5-aadd-5c72cb75a9c4;will;3;32 servings? Pretty small, would not be worth it, honey already sweetens it. I make a similar with non-fat Greek yogurt. That will save you 324 calories, save you 36g of Fat. You could then increase your serving size 20% and have the same calories.
f9245913-834a-46a5-aadd-5c72cb75a9c4;galactichole;2;Cute recipe to try and tastes good but the yoghurt is far too hard when frozen but melts incredibly quickly when left out or refrigerated. Storing it was also impossible as all of the cut squares froze together. Just put strawberries and chocolate chips in your yoghurt and make life easier on yourself.
f9245913-834a-46a5-aadd-5c72cb75a9c4;viosanta;5;Just started healthy snackin and this is by far a favorite of mine now
f9245913-834a-46a5-aadd-5c72cb75a9c4;robin;5;I really liked this recipe. However, anyone have any tricks on how to keep it frozen but not too hard to actually eat? If I let it thaw is was just like a yogurt bowl (which was fine) or it was so hard that I actually broke a filling off my tooth trying to bite it.
f9245913-834a-46a5-aadd-5c72cb75a9c4;gail;5;Made this as a quick and easy dessert for a picnic. Big hit with everyone and ended up making a batch for me. Such a healthy alternative for me!
f9245913-834a-46a5-aadd-5c72cb75a9c4;cherylhigley;5;This is my new go to when I crave sweets! Wonder whether it could be made with a dairy-free yogurt?
f9245913-834a-46a5-aadd-5c72cb75a9c4;canderson1542;5;Very good, will make again
f9245913-834a-46a5-aadd-5c72cb75a9c4;penelopewall;5;This is sooo addictive and delicious and I love how easy it is to make.
287f31fb-0032-47c5-869a-5b40cd38c0f9;ccollins6466;5;Delicious ! I love sweet potatoes ! They go with almost anything ! 😋🙂👍🙂
287f31fb-0032-47c5-869a-5b40cd38c0f9;barbara;5;Came out perfect from my Emeril 360 French Door 425° oven. Crunchy on outside tender inside.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;lorenlaughlin;5;These are the bomb! Doubled the recipe and used 2 cups oat bran and 4 cups rolled oats. Made them with half coconut sugar, half Swerve brown sugar, soymilk and substituted chocolate chips for pecans. Baked for an extra 5 minutes and they were perfect! So so tasty! This is a keeper.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;karenanderson;5;This is one of my favorite recipes. I double the recipe and freeze them. They are perfect for a quick and healthy breakfast. I substitute unsweetened vanilla almond milk, use half the salt, eliminate the sugar as the bananas have plenty of sweetness, and I add 2 scoops of protein powder.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;tragh1c;5;These are delicious - sometimes oatmeal muffins are a little dry and chewy but these are moist and tasty. Ate one with peanut butter spread and it was yummy!
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;susanc;5;These are so easy to make! The texture is dense but moist, especially just after thay are baked and still warm. The level of sweetness is less than most store-bought goods which suits my taste just fine - I normally reduce the sugar in many of my dessert recipes. The fact that they have no gluten is such a BONUS! I find it difficult to find good gluten-free recipes to feed those in my family that cannot indulge. I am waiting to see how they hold up after a few days - still moist? Will let you know later, but for now, this is a real keeper!!!
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;tallericokristi;1;I understand the recipe yields 12 muffins. The nutrition value is not for 12 muffins. What is the actual serving? Is it 1 muffin? How it is written sounds like if you eat 12 this is what you consume 176 Calories 6g Fat 26g Carbs 5g Protein
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;jelizabethpowell;5;These cups are tasty and freeze well!
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;bessa1963;5;Made these instead of my regular banana nut muffin recipe, my partner LOVED them so much, he wants these instead. More convenient to eat than oatmeal. I did sub the Splenda Brown sugar blend for the brown sugar and he is none the wiser.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;shalenaali;4;I used three different types of milk for this recipe and cut down on the baking time. It tasted good. I had 3 muffins in order to feel full. I only used 1 tbsp of sugar since I am trying to cut back on my sugar content. I would recommend this recipe.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;kim;5;No changes, just love them so much! I could eat these all day.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;tammyornelas;5;These muffins are so delicious! I didn't make any changes to them. They'll be great to take to work for a light breakfast.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;luu;5;Absolutely wonderful! I used bananas that were not super ripe but somewhat soft, hazelnuts, quick oats and precisely followed the rest of the recipe. They turned delicious! I don’t like oatmeal but these muffins are sure to stay in my weekly rotation. Thank you!
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;margiel;5;I love these. Simple to prep in advance and have ready for a quick breakfast. I've now swapped out one banana for grated raw beet and strawberry mix. They also taste great!
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;cmla;5;These turned out perfectly. A solid option for those of us trying to get our oatmeal in. A couple substitutions: I subbed in 1 cup of oat flour for the oats and I used date sugar to add a little extra fiber (and because we're avoiding refined sugar). I let the batter sit for a bit while the oven heated. Maybe that helped the oats absorb the moisture because they were done right at 25 minutes and were not wet as some other people mentioned. Very happy to have found this recipe!
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;deborah;5;Thanks so much for posting this recipe as I had been searching for a recipe with oats and bananas and no flour. It comes out perfectly. I use black walnuts for their aromatic flavor and add a little cocoa to the mix. My new favorite recipe!
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;yasmineshereen;4;I made this today as part of an Eating Well meal plan. This is supposed to be a healthier muffing so I wasn't expecting standard muffin texture, but I would try to make a few tweaks to improve. 1. I'd try to reduce the milk and swap the sugar with honey. The muffins needed to cook almost twice as long as the recipe states which makes me think the 1.5 cups of milk is a mistake or something. And, I just prefer the flavor of honey to sugar. 2. I saw one person say they added they did 3 parts oat flour one part rolled oats (or smthg like that), and I think this might be a good tweak. It's a flexible recipe and I liked it. No butter, oil, or flour, and still really tasty and pleasant.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;susanquinn;3;"These are what I would call ""earnest"". I eat them because I know they are good for me - not because I wake up and say ""yippee, I get to eat one of those cups I made"". They are dry and pretty flavourless."
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;pm6411;5;This recipe turned out perfect as written. The only suggestion I would make is to mix the mashed banana and other wet ingredients together first and then add that to the oatmeal and other dry ingredients. Maybe the reason other people’s didn’t turn out correctly is how well mixed their ingredients were. I used nonstick muffin tins sprayed with avocado oil and cooked them exactly 25 minutes, let them sit the 10 minutes and they came out of the muffin tins perfectly. We thought the sweetness was just fine, I might add dried cranberries or cherries next time for additional textures and flavor.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;ronhebert;4;I jokingly told my wife that I was making suet cups. They are very rich and heavy. One is enough to last you until your mid-morning snack. Moist and full of flavor. We both loved them. Made according to the recipe. *REFRIGERATE! They will spoil if you leave them out for more than a few days.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;laura;4;I really liked this recipe! Especially yummy with a little bit of peanut butter on the side. Easy to make and baked up like a regular muffin. I may add a few chocolate chips next time, worth the extra calories
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;ellenirwin;5;I substituted the 3 cups of rolled oats for 2.5 cups of Oat flour and 1/2 cup rolled oats . Also increased baking powder from 1tsp to 1tablespoon. It turned out great!!! I would add either some raisins or cranberries in next batch though.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;lynda;5;"I LOVE this recipe!!! It's easy, delicious and is my ""go to"" breakfast! I add more nuts than listed and include some steel cut oats for added texture. I often skip the vanilla because it just gets lost with all the other flavors. I feel off when I don't have these around. Thanks for this earth-shattering recipe!"
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;psc;2;disappointed . came out very moist and little flavor. even tho added 20 min bake time. ended up breaking apart and toasted to get more of a granola effect. toasted in intervals for not to burn. this worked out fine , able to add to yogurt and fruit for a nice breakfast or snack.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;kellygrimes;5;I made these today, because I had old bananas. I was leery due to the fact it does not call for flour. I did add more vanilla and cinnamon. I also added some nutmeg and clove and some raisins. They baked up very well and the house smelled delicious. My daughter came down wanting to know what I was baking, because it smelled so good. When called we split one. Delicious! They have a different density because there isn't any floor, but they were very good. Yes, I will be making these again. I do recommend this recipe. I think next time I might try some dried cranberries instead of the raisins. You could even add some peanut butter. It's ok to experiment.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;goldie;5;Oops, I ran out of milk so I only added 1/2 cup, turned out fantastic, a little crispy on the outside and perfectly moist on the inside, next time I will try the raisin idea that was mentioned just because I love oatmeal cookies, so why not?
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;public1946;5;Thought they were fantastic! But then I love banana bread. Unlike another commenter, I tasted lots of banana. Maybe the trick is using really ripe bananas.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;laughingwater;5;I replaced the brown sugar with a small banana. That gave the muffins a subtle sweetness and probably added to their moistness.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;dana;1;Absolutely disgusting! Better to find healthy MUFFIN recipe not a Cup recipe!
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;lisavalente;5;I freeze these and just heat for busy mornings. When I make for my toddler I leave out the nuts and sometimes stir in peanut butter instead. Adult and kid approved in my house.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;christinagreeningcunningham;4;Delicious, quick healthy breakfast. This is perfect for mornings that require quick grab and go option.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;aimeeaballard;4;I added a bit more cinnamon, vanilla, and some nutmeg as well as dried orange peel. Plus I put pepitas in and some sliced almonds on top before baking. I wanted a whole meal! Mix was very wet but came out moist even though I added 5 min baking time. Plus I made in square pan since my muffin tin was mia. All in all a delicious bread.
baaeb0b8-bac5-4ef3-88a1-d5936213bc7d;debrakawaller;3;I’m sure these are healthy however they lacked flavor. Oatmeal was overpowering so didn’t taste banana. Needed some other flavoring too ie Cinnamon or maybe some raisins? Also needed a bit more sweetness. Loved the pecans in them. Crunchy oatmeal on top was nice. I spread on some homemade jam for extra flavor and sweetness.
16d158f0-5274-4916-8da7-47fcd716d4e2;jenny;5;The only ingredient that I did not have on hand was a shallot, so I minced yellow onion. I also did not use the cornstarch I just finished off heat with about 4T cold butter. Used as a sauce for vermicelli topped with grilled chicken. It was excellent!!
16d158f0-5274-4916-8da7-47fcd716d4e2;trainertroy;5;Very delicious and easy to make. Great for vegan dishes. Yum yum.
5204dada-7b2e-4d90-add9-2a93cdcf4ddc;zimmernb;5;LOVE this recipe! I add cooked shrimp and eat it as a main dish. Can't get enough of it!
5204dada-7b2e-4d90-add9-2a93cdcf4ddc;cathy;4;Very easy and tasty. I took some of the advice of previous reviewers and added a bit more sugar. It was very easy to make and served it with the Asian marinated pork tenderloin, steamed broccoli,and rice. It's a keeper of a recipe. Pros: Quick and easy Cons: None
5204dada-7b2e-4d90-add9-2a93cdcf4ddc;eatingwelluser;5;Refreshing and easy A wonderful simple salad. Refreshing easy side for any BBQ, it went over well at a potluck. Only thing I do differently is slice the cucumbers in half-moon shapes rather than making the ribbons, as I find that to be easier.
5204dada-7b2e-4d90-add9-2a93cdcf4ddc;jody;3;Summer Salad Good looking summer salad with interesting flavors. I will be adding this to my menu.
5204dada-7b2e-4d90-add9-2a93cdcf4ddc;honestie;5;This was absolutely wonderful! Very fresh and light, easy to make. Would go with any type of meal, not just Asian. This will be a new staple in our house!
c0775290-fbe3-4194-9cc4-a9b10fe76b25;judygoldin;3;I don't understand cooking the chicken one side only.I have never eaten asparagus and don't intend to when hearing it makes your urine smell and dehydrated you.To get your potatoes soft and lovely, par boil. Always.
c0775290-fbe3-4194-9cc4-a9b10fe76b25;debi;4;The chicken was a tad bit overcooked.
c0775290-fbe3-4194-9cc4-a9b10fe76b25;amby563;5;Easy and Delicious
c0775290-fbe3-4194-9cc4-a9b10fe76b25;flattoadgmailcom;2;I followed the recipe exactly. The vegetables were not done. so I took the chicken out and continued to bake the potatoes and carrots for another 20 minutes. Then added the asparagus. Ended up microwaving the potatoes and carrots then adding to the reheated asparagus and chicken. Not a success.
c0775290-fbe3-4194-9cc4-a9b10fe76b25;laura;5;I was looking for an easy asparagus recipe and came across this one. So all I made was the asparagus and the sauce. It was delicious! Next time, I'll make the complete recipe.
c0775290-fbe3-4194-9cc4-a9b10fe76b25;joe;4;This was a tasty and easy recipe. Like others suggested I doubled the sauce poured over the chicken and veges. The flavors are great!! I give it 4 stars because I had to take the chicken and asparagus off the pan and cook the potatoes and carrots longer. I thought I cut them small enough but I didn't. I also used a mega cookie sheet for this recipe. A regular sheet will probably be too small.
c0775290-fbe3-4194-9cc4-a9b10fe76b25;kbottomley;5;This was delicious and the sauce was very flavourful. Only thing I would say was that there is no way all that food with fit on one baking sheet, unless you have an enormous one! Also, I realize this may be personal preference, but I would double the sauce, and possibly even quickly run it through a blender to make it more smooth.
c0775290-fbe3-4194-9cc4-a9b10fe76b25;ndallas;5;This was really good. Even my son liked it and he is not a veggie (besides mashed potatoes) guy. I also added cherry tomatoes. Make more of the basting sauce so potatoes especially don't dry out too much it's also good to pour over the chicken and veggies when serving.
c0775290-fbe3-4194-9cc4-a9b10fe76b25;mombabomba;5;Tasty! I’m a slow cook but had this on the table in 40 minutes, including prep. Served w/couscous instead of potatoes. Will definitely make again, doubling the delicious tangy sauce. Very pretty plated, would gladly serve to guests. I don’t know how to cut chicken breasts “crosswise.” Google delivers conflicting definitions. Butterflied the breasts, and they were thinner than the specified 1/2” so I pounded only enough to even them out and shortened oven time to 10 min at 375, 5 min broil.
c0775290-fbe3-4194-9cc4-a9b10fe76b25;polly;5;We loved this. My husband said it tasted very gourmet since the flavors were distinct but not overpowering. My pan wasn't large enough so I couldn't cook in a single layer so I just added a little bit onto the cooking time. Broiled for same 10 minutes.
c0775290-fbe3-4194-9cc4-a9b10fe76b25;meganos;5;It doesn't get easier than a one-pan recipe. This is fresh and good!
b2022a75-851a-4178-861c-edf08e440d27;arithebelle;5;I had 6 pounds of sweet potatoes so I loosely tripled the recipe. I used an oversized metal cookie sheet and it fit it all perfectly. I followed the directions exactly by starting it out covered then removing it and turning the sweet potatoes every 15 mins. They came out delicious and looked just like the picture. Great side dish and I can see there’s definite room for your personal tweaks like maybe adding cinnamon, nutmeg, vanilla, nuts, etc like some other reviewers mentioned!
b2022a75-851a-4178-861c-edf08e440d27;carolsimpson;5;I did, I added a little honey, maybe a little less than a teaspoon and cut one granny smith apple (1 1/2) to introduce another flavor. turned out great and my husband loved it. Thanks
b2022a75-851a-4178-861c-edf08e440d27;penelopenotson;5;I made this as a substitute for the normal canned yams at Thanksgiving. Everyone really liked them and raved about how they were sweet, but not too sweet. I kept the fact they were healthy hidden. )
b2022a75-851a-4178-861c-edf08e440d27;pattieduca;5;Like many, making these forever. An excellent do ahead recipe. I add a splash of vanilla and oj instead of lemon. Can never make enough! Your oven quirks should be taken into consideration, lest you get mashed potatoes! I cover a bit longer, but crank up convection to 425 to brown w/o overcooking.
b2022a75-851a-4178-861c-edf08e440d27;austinjenkins;5;Love the maple syrup, goes really well with sweet potatoes. A perfect alternative to the oily dipping I've been accustomed to.
b2022a75-851a-4178-861c-edf08e440d27;petajohnston;5;Absolutely amazing, totally love this recipe. I have always loved sweet potato but this takes them to a whole new level. This will now be a regular in our house!
b2022a75-851a-4178-861c-edf08e440d27;jenniferkurth;5;Maple roasted awesome sweet potatoesI made these in advance for Thanksgiving and couldn't help but taste test them .. Awesome, never mind mashed sweet potatoes its going to be roasted from now on! Can't wait to serve these on Thanksgiving, I know everyone will love them ! Pros: Easy to put together .
b2022a75-851a-4178-861c-edf08e440d27;patsims;5;The flavor of this dish was so poignant and delicious! Not too sweet! Not too heavy! Candied yams are one of my favs, but Maple-Roasted Sweet Potatoes are now my new fav! Absolutely loved this dish!!
b2022a75-851a-4178-861c-edf08e440d27;eatingwelluser;4;Thanksgiving hit! These were a hit for Thanksgiving this year. So delicious but so easy. I left them in a little longer which caused them to brown a little but everyone loved them anyway. So good my mother-in-law asked me to make them for Christmas! Pros: easy
b2022a75-851a-4178-861c-edf08e440d27;yellowapple30;5;Great on the Grill These are fantastic as directed, but these can also be done on the grill for days you don't want to blast an already hot house with more heat. I make foil packets for these, divide them into servings, and toss them on the grill (cooking times vary according to temp level). The maple syrup or honey caramelizes, which is divine. I love the other variations reviewers suggested: add cinnamon, swap orange for the lemon, use honey. Fantastic alternative to heavy, cream-based mashed potatoes.
b2022a75-851a-4178-861c-edf08e440d27;nicolebarnhouse;5;This was AMAZING. I cannot believe that so little butter, no brown sugar, and a small amount of maple syrup could make sweet potatoes so sweet. This is a super change from my family's other recipe butter, sugar, and more butter and sugar topped with more butter and sugar. :)
b2022a75-851a-4178-861c-edf08e440d27;ironorchid;5;I used olive oil instead of butter, it adds more flavor to potatoes. There is no need to cover the potatoes at the beginning of the cooking. And 50 minutes of total cooking is too much. The dish is ready within 30-40 minutes.
314b2780-50d6-4e5e-9aba-55d8e70569a0;judygoldin;4;Looks lovely but I'd use spinach and par boil the potatoes. I always do.
314b2780-50d6-4e5e-9aba-55d8e70569a0;jmarquez01;4;Tasted great and easy to make. Added extra Italian seasoning, parsley and sliced lemons at the end. I skipped the Tarragon and not a fan of kale. Drained the oil and just used chicken broth to cook the potatoes. I didn't have roasting pan so I just covered it with a lid and finshed cooking the meat on the stove top. Family loved it! It's a keeper.
314b2780-50d6-4e5e-9aba-55d8e70569a0;cherylterdina;3;Too lemony. I used about 50% more chicken and 1/2 of a lemon and it was just too much for us. I used spinach instead of kale since that's what I had and we did find that most of the lemon flavor was in the spinach so maybe using kale would be better. This dish smelled great but I probably won't make it again.
314b2780-50d6-4e5e-9aba-55d8e70569a0;joann;5;Tried out this recipe for dinner tonight and it was amazing. I used half the lemon and it bit more garlic and seasoning. While definatly add this to my recipe rotation.
314b2780-50d6-4e5e-9aba-55d8e70569a0;bananalaayed;5;Amazing .. I made 2 changes (used chicken breast instead of thighs+ cayanne pepper instead of tarragon).
314b2780-50d6-4e5e-9aba-55d8e70569a0;erinbrotrophy;5;I used fresh oregano instead of tarragon and a mix of spinach and arugula due to availability. It was delicious and my family were surprised how much they liked it. Love the simplicity one pot meal I will definitely make this again.
314b2780-50d6-4e5e-9aba-55d8e70569a0;jen;4;Although really interesting in theory, the chicken didn’t pack enough flavor for me. One fix could be to marinate the chicken in the broth, garlic, lemons overnight but that drastically alters the prep time. Good in theory but for me the flavors need more time to come out and pack a big punch
314b2780-50d6-4e5e-9aba-55d8e70569a0;julzw66;1;I used spinach instead of Kale. This was way too lemony. It looked so good, but was really not good.
314b2780-50d6-4e5e-9aba-55d8e70569a0;cjbutterbaugh;3;Made the recipe as stated except used herb salt. The lemon was very overpowering and was all I could taste when eating the kale alone. Will try it again, but only use a half a lemon and resubmit with the results.
314b2780-50d6-4e5e-9aba-55d8e70569a0;mrigual;5;I love the simplicity and big flavor of this dish. The lemon slices are more potent than lemon juice would have been and the kale adds a slight bitterness that is lovely. For 3 people, I used 4 smallish chic thighs, 6 gold potatoes, and as much kale as I could fit in my skillet (which wasn't much). The recipe calls for 6 cups of kale, but if you watch the video you see them use just a handful or two. I was much more like the video. The potatoes cooked perfectly using the recipe's time guidance. It was delicious with dried tarragon, but I hope to have fresh next time to see what it will add. I'm adding this to my recipe box.
314b2780-50d6-4e5e-9aba-55d8e70569a0;irene;4;I didn’t have room to put everything together in one pan, so I had to bake the chicken separate from the potatoes and spinach ( didn’t have kale on hand) in the oven. Same ingredients except I had to omit the chicken broth. Very flavorful. Potatoes crisped up very nicely. Kale would’ve been even better! 4 stars because I had to change it up but truly was delish. Thank you!
314b2780-50d6-4e5e-9aba-55d8e70569a0;jeanc;5;Okay, so I made it a little more fattening. I dredged the chicken thighs in flour seasoned with salt and pepper, reduced the EVOO and added a little butter, and used regular chicken broth. Delish. We will make again.
314b2780-50d6-4e5e-9aba-55d8e70569a0;jojojojo;5;Even the kids liked this one. I skipped the Tarragon and Salt. After tasting, they were not missed. The lemon gave such flavor. I also used the whole can of low salt chicken broth. The salt in that was enough to flavor. After cooking in the oven for the time recommended, I put back on the stove to cook the potatoes better. I will definitely cook this one again!
